OrderID,OrderDate,Region,State,City,CustomerID,CustomerType,ProductCategory,ProductName,Quantity,UnitPrice,DiscountPercent,SalesChannel,Salesperson,GrossSales,DiscountAmount,NetSales
1596,2024-08-08,North,Karnataka,Kolkata,2498,Retail,Office Supplies,Desk,1,45499,0,Offline,Arjun,45499,0.0,45499.0
1597,2024-08-22,South,West Bengal,Bengaluru,2363,Retail,Office Supplies,Printer,6,18982,15,Offline,Rohit,113892,17083.8,96808.2
1598,2024-11-26,North,Delhi,Delhi,2198,Corporate,Electronics,Desk,2,32971,15,Online,Priya,65942,9891.3,56050.7
1599,2024-05-25,East,Karnataka,Chennai,2412,Corporate,Furniture,Printer,6,47779,10,Offline,Arjun,286674,28667.4,258006.6
1600,2024-08-26,North,Delhi,Delhi,2338,Retail,Office Supplies,Printer,8,44377,20,Online,Amit,355016,71003.2,284012.8
1601,2024-03-16,East,Tamil Nadu,Kolkata,2428,Corporate,Electronics,Cabinet,2,41712,5,Offline,Priya,83424,4171.2,79252.8
1602,2024-01-09,West,Maharashtra,Mumbai,2138,Retail,Electronics,Chair,9,48873,0,Online,Priya,439857,0.0,439857.0
1603,2024-03-14,South,West Bengal,Delhi,2541,Corporate,Furniture,Printer,8,13526,20,Online,Rohit,108208,21641.6,86566.4
1604,2024-09-09,West,Delhi,Chennai,2056,Corporate,Office Supplies,Desk,1,42589,20,Offline,Rohit,42589,8517.8,34071.2
1605,2024-08-17,West,Karnataka,Bengaluru,2231,Retail,Electronics,Chair,7,20148,0,Online,Sneha,141036,0.0,141036.0
1606,2024-01-07,East,Delhi,Mumbai,2434,Corporate,Furniture,Chair,6,5935,20,Online,Sneha,35610,7122.0,28488.0
1607,2024-06-22,West,Karnataka,Bengaluru,2383,Corporate,Office Supplies,Printer,6,8993,10,Offline,Amit,53958,5395.8,48562.2
1608,2024-05-20,East,Delhi,Delhi,2559,Retail,Furniture,Monitor,6,7191,20,Online,Priya,43146,8629.2,34516.8
1609,2024-06-16,North,Karnataka,Kolkata,2193,Retail,Furniture,Monitor,6,3263,10,Online,Amit,19578,1957.8,17620.2
1610,2024-06-18,North,Tamil Nadu,Kolkata,2533,Corporate,Electronics,Router,7,20889,5,Offline,Amit,146223,7311.15,138911.85
1611,2024-10-09,East,Karnataka,Chennai,2517,Corporate,Electronics,Chair,3,31998,5,Online,Rohit,95994,4799.7,91194.3
1612,2024-05-01,North,Karnataka,Kolkata,2184,Corporate,Electronics,Printer,6,36509,15,Online,Amit,219054,32858.1,186195.9
1613,2024-07-12,South,Maharashtra,Mumbai,2291,Retail,Furniture,Cabinet,3,36325,10,Online,Amit,108975,10897.5,98077.5
1614,2024-01-05,West,Karnataka,Kolkata,2334,Corporate,Electronics,Monitor,7,17434,5,Online,Arjun,122038,6101.9,115936.1
1615,2024-01-29,South,Maharashtra,Chennai,2115,Corporate,Furniture,Cabinet,7,6074,20,Online,Sneha,42518,8503.6,34014.4
1616,2024-06-13,West,West Bengal,Delhi,2048,Corporate,Furniture,Printer,8,38679,0,Online,Sneha,309432,0.0,309432.0
1617,2024-12-04,North,Maharashtra,Delhi,2081,Retail,Electronics,Printer,2,2087,0,Online,Priya,4174,0.0,4174.0
1618,2024-05-15,South,Tamil Nadu,Kolkata,2332,Retail,Office Supplies,Chair,9,43282,10,Online,Sneha,389538,38953.8,350584.2
1619,2024-12-30,North,Maharashtra,Bengaluru,2556,Retail,Office Supplies,Cabinet,5,39188,15,Offline,Neha,195940,29391.0,166549.0
1620,2024-11-16,West,West Bengal,Delhi,2334,Retail,Office Supplies,Router,9,12188,20,Online,Priya,109692,21938.4,87753.6
1621,2024-12-07,East,Tamil Nadu,Kolkata,2531,Corporate,Furniture,Chair,5,4909,10,Online,Arjun,24545,2454.5,22090.5
1622,2024-05-24,East,Delhi,Chennai,2220,Retail,Furniture,Laptop,7,6283,0,Offline,Sneha,43981,0.0,43981.0
1623,2024-11-22,South,Delhi,Kolkata,2322,Corporate,Furniture,Cabinet,9,33980,10,Online,Arjun,305820,30582.0,275238.0
1624,2024-08-04,North,Maharashtra,Delhi,2002,Corporate,Electronics,Monitor,4,27251,20,Online,Sneha,109004,21800.8,87203.2
1625,2024-10-27,North,Maharashtra,Chennai,2205,Corporate,Furniture,Monitor,2,38674,5,Online,Sneha,77348,3867.4,73480.6
1626,2024-05-11,South,West Bengal,Kolkata,2039,Corporate,Electronics,Monitor,9,12541,20,Online,Arjun,112869,22573.8,90295.2
1627,2024-10-18,East,West Bengal,Mumbai,2058,Retail,Electronics,Desk,2,23727,5,Online,Amit,47454,2372.7,45081.3
1628,2024-03-10,West,Karnataka,Chennai,2573,Retail,Office Supplies,Printer,3,35701,5,Online,Amit,107103,5355.15,101747.85
1629,2024-09-08,South,West Bengal,Mumbai,2506,Retail,Office Supplies,Chair,2,36569,5,Offline,Amit,73138,3656.9,69481.1
1630,2024-10-01,West,Karnataka,Bengaluru,2571,Retail,Office Supplies,Monitor,3,17154,10,Offline,Neha,51462,5146.2,46315.8
1631,2024-12-29,East,Tamil Nadu,Chennai,2121,Retail,Electronics,Laptop,6,26870,0,Offline,Amit,161220,0.0,161220.0
1632,2024-06-30,North,Maharashtra,Mumbai,2478,Corporate,Electronics,Monitor,3,29982,10,Offline,Sneha,89946,8994.6,80951.4
1633,2024-06-15,East,Tamil Nadu,Delhi,2095,Retail,Electronics,Router,8,12086,0,Offline,Rohit,96688,0.0,96688.0
1634,2024-03-31,South,West Bengal,Delhi,2413,Retail,Furniture,Printer,6,5822,20,Online,Arjun,34932,6986.4,27945.6
1635,2024-07-20,North,Tamil Nadu,Bengaluru,2234,Retail,Electronics,Cabinet,7,14432,15,Online,Rohit,101024,15153.6,85870.4
1636,2024-12-11,South,Tamil Nadu,Chennai,2061,Retail,Office Supplies,Printer,1,29799,20,Online,Neha,29799,5959.8,23839.2
1637,2024-01-19,South,Tamil Nadu,Chennai,2255,Corporate,Office Supplies,Cabinet,3,25679,10,Online,Rohit,77037,7703.7,69333.3
1638,2024-02-08,East,West Bengal,Chennai,2560,Corporate,Electronics,Cabinet,3,5757,10,Online,Priya,17271,1727.1,15543.9
1639,2024-05-05,South,Tamil Nadu,Bengaluru,2347,Corporate,Electronics,Chair,2,47001,0,Offline,Amit,94002,0.0,94002.0
1640,2024-06-21,East,Karnataka,Chennai,2123,Corporate,Office Supplies,Desk,7,46636,10,Offline,Neha,326452,32645.2,293806.8
1641,2024-05-20,North,West Bengal,Delhi,2481,Corporate,Electronics,Cabinet,9,10277,5,Online,Sneha,92493,4624.65,87868.35
1642,2024-08-29,East,Tamil Nadu,Mumbai,2316,Retail,Office Supplies,Cabinet,4,11749,10,Online,Amit,46996,4699.6,42296.4
1643,2024-08-07,North,West Bengal,Delhi,2503,Corporate,Furniture,Chair,5,21890,0,Online,Amit,109450,0.0,109450.0
1644,2024-05-05,East,Delhi,Delhi,2047,Corporate,Office Supplies,Monitor,3,20869,0,Offline,Rohit,62607,0.0,62607.0
1645,2024-02-27,West,Karnataka,Mumbai,2408,Corporate,Furniture,Router,9,13381,5,Offline,Priya,120429,6021.45,114407.55
1646,2024-05-27,West,Tamil Nadu,Delhi,2135,Retail,Electronics,Laptop,4,10087,0,Online,Amit,40348,0.0,40348.0
1647,2024-11-12,South,Delhi,Bengaluru,2200,Retail,Electronics,Chair,5,28764,15,Offline,Arjun,143820,21573.0,122247.0
1648,2024-12-26,East,Delhi,Mumbai,2249,Corporate,Furniture,Desk,1,9291,20,Online,Arjun,9291,1858.2,7432.8
1649,2024-01-01,East,West Bengal,Delhi,2313,Retail,Electronics,Chair,2,41973,10,Offline,Amit,83946,8394.6,75551.4
1650,2024-12-13,North,Delhi,Kolkata,2367,Retail,Furniture,Printer,9,22875,15,Offline,Rohit,205875,30881.25,174993.75
1651,2024-07-08,South,Karnataka,Delhi,2428,Corporate,Electronics,Monitor,2,23111,10,Online,Rohit,46222,4622.2,41599.8
1652,2024-07-09,East,Karnataka,Bengaluru,2479,Retail,Office Supplies,Monitor,5,42526,15,Offline,Sneha,212630,31894.5,180735.5
1653,2024-11-07,South,Maharashtra,Chennai,2313,Retail,Electronics,Cabinet,8,8333,10,Offline,Neha,66664,6666.4,59997.6
1654,2024-04-26,West,Karnataka,Delhi,2499,Retail,Office Supplies,Monitor,3,47513,5,Online,Neha,142539,7126.95,135412.05
1655,2024-05-13,East,Delhi,Chennai,2354,Corporate,Office Supplies,Monitor,6,16254,0,Offline,Neha,97524,0.0,97524.0
1656,2024-02-27,East,Karnataka,Kolkata,2484,Corporate,Furniture,Monitor,4,42548,0,Online,Priya,170192,0.0,170192.0
1657,2024-02-13,South,West Bengal,Delhi,2210,Corporate,Electronics,Monitor,7,13077,5,Offline,Rohit,91539,4576.95,86962.05
1658,2024-06-21,East,Maharashtra,Mumbai,2043,Retail,Furniture,Laptop,3,31595,15,Online,Sneha,94785,14217.75,80567.25
1659,2024-06-08,South,Delhi,Chennai,2540,Corporate,Electronics,Desk,6,21748,20,Online,Arjun,130488,26097.6,104390.4
1660,2024-06-21,East,Maharashtra,Kolkata,2570,Retail,Office Supplies,Cabinet,9,35782,15,Offline,Neha,322038,48305.7,273732.3
1661,2024-11-12,North,Delhi,Mumbai,2582,Retail,Office Supplies,Monitor,1,37237,0,Offline,Arjun,37237,0.0,37237.0
1662,2024-10-29,South,West Bengal,Mumbai,2091,Retail,Electronics,Cabinet,3,32391,20,Online,Arjun,97173,19434.6,77738.4
1663,2024-05-28,East,Maharashtra,Mumbai,2264,Corporate,Electronics,Desk,2,24624,10,Offline,Amit,49248,4924.8,44323.2
1664,2024-03-20,West,Tamil Nadu,Mumbai,2219,Corporate,Furniture,Router,8,5066,20,Offline,Priya,40528,8105.6,32422.4
1665,2024-07-31,East,Delhi,Delhi,2441,Corporate,Electronics,Monitor,7,2696,15,Offline,Sneha,18872,2830.8,16041.2
1666,2024-07-21,West,Tamil Nadu,Delhi,2400,Corporate,Electronics,Cabinet,2,31615,5,Online,Priya,63230,3161.5,60068.5
1667,2024-09-08,West,Maharashtra,Delhi,2399,Retail,Electronics,Chair,6,20359,10,Online,Amit,122154,12215.4,109938.6
1668,2024-08-16,North,Tamil Nadu,Kolkata,2575,Corporate,Furniture,Cabinet,3,11845,15,Online,Sneha,35535,5330.25,30204.75
1669,2024-06-12,South,Tamil Nadu,Kolkata,2489,Retail,Electronics,Monitor,8,34577,10,Offline,Sneha,276616,27661.6,248954.4
1670,2024-08-14,East,Maharashtra,Kolkata,2484,Corporate,Office Supplies,Printer,3,1364,20,Offline,Rohit,4092,818.4,3273.6
1671,2024-05-26,North,West Bengal,Bengaluru,2469,Corporate,Furniture,Laptop,9,12555,0,Online,Priya,112995,0.0,112995.0
1672,2024-01-20,East,Tamil Nadu,Kolkata,2573,Corporate,Furniture,Chair,1,38657,15,Online,Priya,38657,5798.55,32858.45
1673,2024-02-16,West,Tamil Nadu,Delhi,2444,Retail,Office Supplies,Chair,5,20247,5,Offline,Rohit,101235,5061.75,96173.25
1674,2024-08-20,South,West Bengal,Delhi,2268,Retail,Office Supplies,Printer,3,44984,20,Offline,Arjun,134952,26990.4,107961.6
1675,2024-10-31,East,Tamil Nadu,Bengaluru,2266,Retail,Office Supplies,Monitor,6,12478,15,Offline,Amit,74868,11230.2,63637.8
1676,2024-01-14,East,Tamil Nadu,Bengaluru,2053,Retail,Electronics,Laptop,2,25099,5,Offline,Priya,50198,2509.9,47688.1
1677,2024-05-22,West,Tamil Nadu,Kolkata,2527,Retail,Office Supplies,Chair,9,36271,15,Online,Rohit,326439,48965.85,277473.15
1678,2024-01-01,East,Karnataka,Chennai,2519,Corporate,Electronics,Laptop,6,47442,20,Offline,Sneha,284652,56930.4,227721.6
1679,2024-02-23,East,West Bengal,Bengaluru,2058,Retail,Furniture,Chair,7,47040,15,Offline,Neha,329280,49392.0,279888.0
1680,2024-09-15,West,Tamil Nadu,Mumbai,2039,Retail,Furniture,Monitor,5,18115,10,Online,Rohit,90575,9057.5,81517.5
1681,2024-05-23,North,West Bengal,Delhi,2236,Retail,Office Supplies,Router,9,41227,20,Online,Neha,371043,74208.6,296834.4
1682,2024-01-12,West,Delhi,Mumbai,2385,Retail,Electronics,Chair,1,45248,15,Offline,Arjun,45248,6787.2,38460.8
1683,2024-11-25,North,Delhi,Delhi,2299,Corporate,Office Supplies,Router,5,39849,0,Online,Amit,199245,0.0,199245.0
1684,2024-08-11,South,Tamil Nadu,Delhi,2394,Retail,Office Supplies,Chair,6,29877,15,Offline,Neha,179262,26889.3,152372.7
1685,2024-09-28,North,West Bengal,Bengaluru,2206,Corporate,Electronics,Desk,7,30531,10,Offline,Arjun,213717,21371.7,192345.3
1686,2024-12-23,North,West Bengal,Bengaluru,2335,Corporate,Office Supplies,Monitor,4,43233,5,Online,Neha,172932,8646.6,164285.4
1687,2024-06-04,South,West Bengal,Mumbai,2592,Corporate,Furniture,Printer,1,12260,5,Online,Sneha,12260,613.0,11647.0
1688,2024-01-08,North,Karnataka,Delhi,2513,Retail,Office Supplies,Router,8,48190,5,Offline,Sneha,385520,19276.0,366244.0
1689,2024-05-01,West,Delhi,Mumbai,2177,Corporate,Electronics,Printer,4,34214,0,Online,Sneha,136856,0.0,136856.0
1690,2024-12-13,North,West Bengal,Chennai,2395,Retail,Electronics,Monitor,3,26262,10,Offline,Sneha,78786,7878.6,70907.4
1691,2024-06-12,South,West Bengal,Mumbai,2370,Retail,Furniture,Cabinet,7,34832,20,Offline,Rohit,243824,48764.8,195059.2
1692,2024-03-30,West,Karnataka,Kolkata,2317,Retail,Electronics,Printer,2,40600,5,Offline,Sneha,81200,4060.0,77140.0
1693,2024-05-15,South,Karnataka,Mumbai,2368,Retail,Electronics,Monitor,8,5444,10,Online,Sneha,43552,4355.2,39196.8
1694,2024-07-04,South,West Bengal,Kolkata,2383,Retail,Furniture,Printer,6,49325,15,Offline,Rohit,295950,44392.5,251557.5
1695,2024-11-11,East,Maharashtra,Kolkata,2061,Corporate,Office Supplies,Router,7,14377,0,Offline,Sneha,100639,0.0,100639.0
1696,2024-06-26,East,West Bengal,Kolkata,2504,Corporate,Furniture,Desk,5,30490,10,Offline,Arjun,152450,15245.0,137205.0
1697,2024-01-28,South,West Bengal,Chennai,2238,Retail,Office Supplies,Printer,9,43407,10,Online,Arjun,390663,39066.3,351596.7
1698,2024-08-07,South,Karnataka,Mumbai,2194,Corporate,Furniture,Router,5,34576,20,Offline,Priya,172880,34576.0,138304.0
1699,2024-12-22,South,Karnataka,Mumbai,2221,Retail,Office Supplies,Chair,5,3758,10,Offline,Arjun,18790,1879.0,16911.0
1700,2024-02-10,East,West Bengal,Chennai,2060,Corporate,Furniture,Monitor,3,32129,20,Offline,Amit,96387,19277.4,77109.6
1701,2024-08-15,East,West Bengal,Delhi,2128,Corporate,Office Supplies,Laptop,1,38079,0,Online,Amit,38079,0.0,38079.0
1702,2024-07-10,North,West Bengal,Bengaluru,2155,Corporate,Furniture,Cabinet,2,23458,0,Offline,Amit,46916,0.0,46916.0
1703,2024-05-24,North,Karnataka,Mumbai,2377,Corporate,Office Supplies,Laptop,8,39965,15,Offline,Rohit,319720,47958.0,271762.0
1704,2024-07-19,South,West Bengal,Bengaluru,2585,Corporate,Furniture,Monitor,1,20817,20,Online,Arjun,20817,4163.4,16653.6
1705,2024-07-30,West,West Bengal,Chennai,2436,Retail,Electronics,Desk,7,16275,20,Online,Amit,113925,22785.0,91140.0
1706,2024-08-07,West,Tamil Nadu,Delhi,2206,Retail,Office Supplies,Printer,5,11539,5,Offline,Priya,57695,2884.75,54810.25
1707,2024-08-27,East,Maharashtra,Delhi,2387,Corporate,Furniture,Desk,3,29597,5,Offline,Rohit,88791,4439.55,84351.45
1708,2024-02-15,East,Delhi,Delhi,2479,Retail,Office Supplies,Laptop,7,34707,15,Offline,Priya,242949,36442.35,206506.65
1709,2024-02-04,East,Maharashtra,Chennai,2339,Corporate,Office Supplies,Cabinet,9,23053,0,Online,Arjun,207477,0.0,207477.0
1710,2024-09-09,South,Tamil Nadu,Kolkata,2339,Retail,Furniture,Router,2,44902,5,Online,Sneha,89804,4490.2,85313.8
1711,2024-03-22,West,Delhi,Kolkata,2203,Corporate,Office Supplies,Cabinet,8,555,10,Offline,Priya,4440,444.0,3996.0
1712,2024-09-12,North,West Bengal,Bengaluru,2160,Corporate,Furniture,Monitor,9,23661,0,Online,Sneha,212949,0.0,212949.0
1713,2024-07-15,South,Tamil Nadu,Kolkata,2539,Corporate,Electronics,Monitor,3,33373,10,Offline,Rohit,100119,10011.9,90107.1
1714,2024-10-29,North,West Bengal,Kolkata,2391,Retail,Office Supplies,Desk,2,36469,20,Offline,Priya,72938,14587.6,58350.4
1715,2024-01-10,North,Karnataka,Delhi,2574,Retail,Electronics,Router,7,15684,0,Online,Priya,109788,0.0,109788.0
1716,2024-11-07,South,Tamil Nadu,Delhi,2533,Corporate,Office Supplies,Desk,5,1169,15,Offline,Neha,5845,876.75,4968.25
1717,2024-10-12,North,Karnataka,Bengaluru,2069,Corporate,Office Supplies,Printer,5,13163,20,Online,Rohit,65815,13163.0,52652.0
1718,2024-08-29,West,Tamil Nadu,Mumbai,2404,Retail,Office Supplies,Chair,5,25818,20,Online,Rohit,129090,25818.0,103272.0
1719,2024-09-07,North,Tamil Nadu,Bengaluru,2590,Retail,Furniture,Router,4,34234,10,Offline,Amit,136936,13693.6,123242.4
1720,2024-12-30,West,Karnataka,Bengaluru,2516,Retail,Electronics,Chair,5,17191,20,Online,Arjun,85955,17191.0,68764.0
1721,2024-01-05,West,Delhi,Chennai,2119,Retail,Office Supplies,Cabinet,4,19022,5,Offline,Priya,76088,3804.4,72283.6
1722,2024-04-28,West,Maharashtra,Chennai,2216,Retail,Furniture,Printer,6,12156,0,Online,Priya,72936,0.0,72936.0
1723,2024-10-15,East,West Bengal,Bengaluru,2055,Corporate,Office Supplies,Chair,4,16393,5,Offline,Rohit,65572,3278.6,62293.4
1724,2024-03-05,North,Tamil Nadu,Bengaluru,2365,Retail,Furniture,Laptop,2,46357,10,Offline,Rohit,92714,9271.4,83442.6
1725,2024-05-25,South,West Bengal,Bengaluru,2503,Corporate,Office Supplies,Cabinet,9,16993,10,Offline,Arjun,152937,15293.7,137643.3
1726,2024-08-11,South,Karnataka,Kolkata,2454,Corporate,Electronics,Chair,2,4132,0,Online,Rohit,8264,0.0,8264.0
1727,2024-08-26,North,West Bengal,Chennai,2103,Retail,Electronics,Printer,9,30836,20,Offline,Sneha,277524,55504.8,222019.2
1728,2024-06-25,East,Karnataka,Bengaluru,2076,Retail,Office Supplies,Chair,6,23612,15,Online,Sneha,141672,21250.8,120421.2
1729,2024-09-23,East,West Bengal,Delhi,2229,Corporate,Furniture,Monitor,9,38952,10,Online,Neha,350568,35056.8,315511.2
1730,2024-12-06,West,Maharashtra,Delhi,2257,Retail,Office Supplies,Desk,9,13766,0,Online,Sneha,123894,0.0,123894.0
1731,2024-10-08,North,Maharashtra,Kolkata,2263,Corporate,Furniture,Laptop,3,17440,15,Online,Sneha,52320,7848.0,44472.0
1732,2024-03-03,North,Maharashtra,Kolkata,2330,Retail,Office Supplies,Monitor,1,24503,20,Online,Arjun,24503,4900.6,19602.4
1733,2024-08-04,South,Maharashtra,Mumbai,2181,Retail,Furniture,Monitor,1,33372,10,Offline,Priya,33372,3337.2,30034.8
1734,2024-12-07,North,Maharashtra,Mumbai,2549,Retail,Electronics,Printer,3,35315,0,Online,Sneha,105945,0.0,105945.0
1735,2024-11-10,East,Maharashtra,Mumbai,2026,Corporate,Office Supplies,Desk,5,31369,0,Offline,Neha,156845,0.0,156845.0
1736,2024-10-09,North,Karnataka,Kolkata,2275,Retail,Electronics,Desk,3,49797,0,Offline,Rohit,149391,0.0,149391.0
1737,2024-06-25,South,Tamil Nadu,Kolkata,2298,Corporate,Electronics,Router,9,17757,10,Online,Sneha,159813,15981.3,143831.7
1738,2024-04-07,West,West Bengal,Kolkata,2090,Retail,Office Supplies,Cabinet,9,17182,15,Offline,Neha,154638,23195.7,131442.3
1739,2024-04-14,South,Maharashtra,Delhi,2479,Corporate,Office Supplies,Laptop,3,20122,0,Offline,Arjun,60366,0.0,60366.0
1740,2024-04-08,South,Karnataka,Kolkata,2572,Retail,Furniture,Cabinet,3,30908,20,Online,Rohit,92724,18544.8,74179.2
1741,2024-11-06,West,Karnataka,Delhi,2457,Corporate,Furniture,Printer,5,9337,0,Offline,Neha,46685,0.0,46685.0
1742,2024-01-06,South,Karnataka,Mumbai,2450,Corporate,Electronics,Laptop,2,15907,15,Online,Sneha,31814,4772.1,27041.9
1743,2024-07-15,South,Tamil Nadu,Mumbai,2364,Corporate,Furniture,Router,6,29809,10,Online,Priya,178854,17885.4,160968.6
1744,2024-12-16,North,West Bengal,Mumbai,2350,Corporate,Furniture,Chair,7,6882,0,Online,Rohit,48174,0.0,48174.0
1745,2024-05-12,North,Tamil Nadu,Bengaluru,2399,Corporate,Office Supplies,Monitor,9,28154,0,Offline,Rohit,253386,0.0,253386.0
1746,2024-12-23,West,Delhi,Bengaluru,2252,Corporate,Furniture,Laptop,6,19395,20,Offline,Priya,116370,23274.0,93096.0
1747,2024-09-15,North,Karnataka,Chennai,2458,Retail,Electronics,Cabinet,3,34051,20,Offline,Rohit,102153,20430.6,81722.4
1748,2024-01-23,North,Delhi,Chennai,2498,Corporate,Furniture,Monitor,5,21876,0,Offline,Sneha,109380,0.0,109380.0
1749,2024-02-22,South,Maharashtra,Chennai,2507,Corporate,Electronics,Printer,4,870,0,Online,Rohit,3480,0.0,3480.0
1750,2024-06-13,East,Maharashtra,Bengaluru,2303,Corporate,Office Supplies,Cabinet,5,49176,20,Online,Sneha,245880,49176.0,196704.0
1751,2024-07-20,North,Tamil Nadu,Bengaluru,2500,Retail,Electronics,Chair,8,986,15,Offline,Priya,7888,1183.2,6704.8
1752,2024-03-23,East,West Bengal,Chennai,2597,Retail,Furniture,Printer,8,24262,5,Online,Amit,194096,9704.8,184391.2
1753,2024-05-24,North,Delhi,Chennai,2165,Retail,Office Supplies,Chair,6,27113,5,Offline,Priya,162678,8133.9,154544.1
1754,2024-03-25,North,West Bengal,Kolkata,2414,Corporate,Furniture,Chair,1,47768,0,Online,Sneha,47768,0.0,47768.0
1755,2024-03-18,West,Tamil Nadu,Chennai,2461,Retail,Office Supplies,Monitor,8,3696,20,Online,Arjun,29568,5913.6,23654.4
1756,2024-01-01,West,Maharashtra,Kolkata,2113,Retail,Office Supplies,Printer,8,42820,10,Online,Priya,342560,34256.0,308304.0
1757,2024-02-20,West,West Bengal,Delhi,2432,Corporate,Furniture,Printer,2,29901,10,Online,Arjun,59802,5980.2,53821.8
1758,2024-06-21,East,West Bengal,Bengaluru,2355,Corporate,Furniture,Laptop,4,35529,5,Online,Arjun,142116,7105.8,135010.2
1759,2024-07-23,South,Maharashtra,Chennai,2206,Retail,Office Supplies,Cabinet,2,11313,15,Offline,Sneha,22626,3393.9,19232.1
1760,2024-09-16,North,Delhi,Bengaluru,2234,Corporate,Office Supplies,Printer,4,42416,5,Offline,Sneha,169664,8483.2,161180.8
1761,2024-10-14,North,Maharashtra,Bengaluru,2441,Corporate,Furniture,Laptop,7,9072,0,Online,Amit,63504,0.0,63504.0
1762,2024-02-03,North,West Bengal,Bengaluru,2354,Corporate,Electronics,Desk,9,48276,15,Offline,Neha,434484,65172.6,369311.4
1763,2024-12-13,East,Delhi,Delhi,2514,Corporate,Furniture,Desk,8,28725,10,Online,Rohit,229800,22980.0,206820.0
1764,2024-04-04,West,Delhi,Mumbai,2207,Retail,Office Supplies,Desk,9,46353,20,Online,Priya,417177,83435.4,333741.6
1765,2024-03-12,South,Maharashtra,Chennai,2124,Corporate,Furniture,Router,8,49890,20,Online,Sneha,399120,79824.0,319296.0
1766,2024-02-08,East,West Bengal,Mumbai,2137,Retail,Electronics,Printer,2,32775,0,Online,Priya,65550,0.0,65550.0
1767,2024-06-02,West,Tamil Nadu,Mumbai,2338,Retail,Furniture,Router,7,7343,5,Offline,Neha,51401,2570.05,48830.95
1768,2024-09-06,East,West Bengal,Mumbai,2536,Retail,Office Supplies,Cabinet,2,1605,0,Online,Neha,3210,0.0,3210.0
1769,2024-06-10,South,Karnataka,Bengaluru,2067,Retail,Furniture,Printer,2,43709,20,Offline,Arjun,87418,17483.6,69934.4
1770,2024-04-27,West,Tamil Nadu,Kolkata,2572,Corporate,Office Supplies,Laptop,4,32139,10,Online,Rohit,128556,12855.6,115700.4
1771,2024-09-15,East,Delhi,Bengaluru,2540,Corporate,Office Supplies,Router,1,42987,20,Online,Amit,42987,8597.4,34389.6
1772,2024-11-01,South,Tamil Nadu,Bengaluru,2382,Corporate,Furniture,Router,5,18551,15,Offline,Priya,92755,13913.25,78841.75
1773,2024-09-24,North,Delhi,Mumbai,2018,Retail,Office Supplies,Cabinet,6,29208,20,Online,Rohit,175248,35049.6,140198.4
1774,2024-02-23,South,Delhi,Bengaluru,2449,Retail,Office Supplies,Router,9,35959,20,Online,Amit,323631,64726.2,258904.8
1775,2024-08-23,North,Tamil Nadu,Mumbai,2073,Retail,Electronics,Chair,8,12364,15,Offline,Priya,98912,14836.8,84075.2
1776,2024-08-09,East,Delhi,Kolkata,2572,Corporate,Electronics,Laptop,2,35264,5,Offline,Rohit,70528,3526.4,67001.6
1777,2024-09-07,West,Delhi,Chennai,2275,Retail,Electronics,Desk,1,1925,20,Offline,Sneha,1925,385.0,1540.0
1778,2024-11-08,West,Karnataka,Mumbai,2047,Corporate,Electronics,Laptop,2,49646,0,Online,Priya,99292,0.0,99292.0
1779,2024-04-21,East,West Bengal,Kolkata,2210,Corporate,Office Supplies,Chair,7,7349,20,Online,Rohit,51443,10288.6,41154.4
1780,2024-09-11,West,West Bengal,Chennai,2539,Corporate,Furniture,Cabinet,4,36515,0,Offline,Neha,146060,0.0,146060.0
1781,2024-10-29,West,Karnataka,Delhi,2190,Corporate,Office Supplies,Cabinet,5,19476,15,Offline,Amit,97380,14607.0,82773.0
1782,2024-07-25,North,Tamil Nadu,Mumbai,2314,Retail,Office Supplies,Printer,7,34758,20,Online,Rohit,243306,48661.2,194644.8
1783,2024-08-16,East,Maharashtra,Mumbai,2562,Corporate,Office Supplies,Laptop,3,47578,15,Online,Sneha,142734,21410.1,121323.9
1784,2024-12-06,South,Maharashtra,Delhi,2561,Retail,Furniture,Cabinet,2,31613,15,Offline,Priya,63226,9483.9,53742.1
1785,2024-03-06,North,Maharashtra,Delhi,2112,Corporate,Electronics,Router,7,15901,5,Offline,Priya,111307,5565.35,105741.65
1786,2024-03-15,East,Karnataka,Mumbai,2169,Retail,Office Supplies,Cabinet,5,13384,20,Offline,Priya,66920,13384.0,53536.0
1787,2024-04-12,North,Karnataka,Delhi,2467,Retail,Office Supplies,Cabinet,1,19324,0,Offline,Sneha,19324,0.0,19324.0
1788,2024-07-10,South,Delhi,Bengaluru,2013,Corporate,Electronics,Cabinet,1,38063,0,Online,Amit,38063,0.0,38063.0
1789,2024-09-08,South,Maharashtra,Chennai,2287,Corporate,Office Supplies,Cabinet,9,34914,20,Online,Priya,314226,62845.2,251380.8
1790,2024-08-13,East,Tamil Nadu,Chennai,2188,Corporate,Furniture,Desk,5,16642,5,Online,Amit,83210,4160.5,79049.5
1791,2024-10-20,South,Tamil Nadu,Chennai,2154,Retail,Office Supplies,Desk,1,47574,5,Online,Rohit,47574,2378.7,45195.3
1792,2024-11-01,North,Maharashtra,Bengaluru,2566,Corporate,Office Supplies,Printer,7,6456,5,Offline,Neha,45192,2259.6,42932.4
1793,2024-04-07,South,Maharashtra,Delhi,2470,Corporate,Electronics,Cabinet,9,14428,0,Online,Neha,129852,0.0,129852.0
